
                            < M A T L A B (R) >
                  Copyright 1984-2021 The MathWorks, Inc.
             R2021a Update 1 (9.10.0.1649659) 64-bit (glnxa64)
                               April 13, 2021

 
To get started, type doc.
For product information, visit www.mathworks.com.
 
Datastore creation...
Network creation...
Training...
[Warning: Support for GPU devices with Compute Capability 5.2 will be removed in
a future MATLAB release. For more information on GPU support, see <a
href="matlab:web('http://www.mathworks.com/help/parallel-computing/gpu-support-by-release.html','-browser')">GPU
Support by Release</a>.] 
[> In parallel.internal.gpu.selectDevice
In parallel.gpu/GPUDevice/current (line 44)
In gpuDevice (line 23)
In nnet.internal.cnn.util.isGPUCompatible (line 10)
In nnet.internal.cnn.util.GPUShouldBeUsed>iCheckLocalGPU (line 51)
In nnet.internal.cnn.util.GPUShouldBeUsed>iValidateGPU (line 85)
In nnet.internal.cnn.util.GPUShouldBeUsed (line 34)
In nnet.internal.cnn.assembler.setupExecutionEnvironment (line 32)
In nnet.internal.cnn.trainNetwork.doTrainNetwork (line 22)
In trainNetwork (line 182)
In fullUNet_image_reconstruction (line 181)
In run (line 91)] 
Training on single GPU.
Initializing input data normalization.
|======================================================================================================================|
|  Epoch  |  Iteration  |  Time Elapsed  |  Mini-batch  |  Validation  |  Mini-batch  |  Validation  |  Base Learning  |
|         |             |   (hh:mm:ss)   |     RMSE     |     RMSE     |     Loss     |     Loss     |      Rate       |
|======================================================================================================================|
|       5 |        2015 |       05:32:43 |         4.41 |         4.44 |       9.7249 |       9.8391 |          0.1000 |
|       5 |        2020 |       05:33:33 |         4.51 |         4.35 |      10.1805 |       9.4747 |          0.1000 |
|       5 |        2025 |       05:34:22 |         4.27 |         4.49 |       9.1006 |      10.0677 |          0.1000 |
|       5 |        2030 |       05:35:11 |         4.59 |         4.43 |      10.5482 |       9.8001 |          0.1000 |
|       5 |        2035 |       05:36:00 |         4.37 |         4.39 |       9.5520 |       9.6424 |          0.1000 |
|       5 |        2040 |       05:36:50 |         4.31 |         4.36 |       9.2827 |       9.5249 |          0.1000 |
|       5 |        2045 |       05:37:40 |         4.26 |         4.41 |       9.0574 |       9.7270 |          0.1000 |
|       5 |        2050 |       05:38:29 |         4.29 |         4.40 |       9.1894 |       9.6724 |          0.1000 |
|       5 |        2055 |       05:39:19 |         4.36 |         4.39 |       9.5031 |       9.6351 |          0.1000 |
|       5 |        2060 |       05:40:11 |         4.34 |         4.38 |       9.4006 |       9.5794 |          0.1000 |
|       5 |        2065 |       05:41:03 |         4.51 |         4.33 |      10.1886 |       9.3623 |          0.1000 |
|       5 |        2070 |       05:41:55 |         4.56 |         4.42 |      10.3845 |       9.7890 |          0.1000 |
|       5 |        2075 |       05:42:47 |         4.48 |         4.26 |      10.0543 |       9.0580 |          0.1000 |
|       5 |        2080 |       05:43:39 |         4.34 |         4.30 |       9.4103 |       9.2425 |          0.1000 |
|       5 |        2085 |       05:44:33 |         4.51 |         4.29 |      10.1864 |       9.2040 |          0.1000 |
|       5 |        2090 |       05:45:24 |         4.49 |         4.40 |      10.0820 |       9.6820 |          0.1000 |
|       5 |        2095 |       05:46:18 |         4.42 |         4.24 |       9.7839 |       8.9997 |          0.1000 |
|       5 |        2100 |       05:47:09 |         4.24 |         4.21 |       9.0026 |       8.8619 |          0.1000 |
|       5 |        2105 |       05:48:00 |         4.35 |         4.35 |       9.4457 |       9.4708 |          0.1000 |
|       5 |        2110 |       05:48:53 |         4.24 |         4.30 |       8.9884 |       9.2266 |          0.1000 |
|       5 |        2115 |       05:49:45 |         4.52 |         4.23 |      10.1941 |       8.9543 |          0.1000 |
|       5 |        2120 |       05:50:36 |         4.31 |         4.44 |       9.2820 |       9.8442 |          0.1000 |
|       5 |        2125 |       05:51:28 |         4.26 |         4.45 |       9.0909 |       9.9019 |          0.1000 |
|       5 |        2130 |       05:52:21 |         4.20 |         4.21 |       8.8359 |       8.8488 |          0.1000 |
|       5 |        2135 |       05:53:14 |         4.47 |         4.27 |       9.9961 |       9.1214 |          0.1000 |
|       5 |        2140 |       05:54:06 |         4.49 |         4.44 |      10.0894 |       9.8443 |          0.1000 |
|       5 |        2145 |       05:54:58 |         4.20 |         4.40 |       8.8170 |       9.6849 |          0.1000 |
|       5 |        2150 |       05:55:49 |         4.53 |         4.48 |      10.2826 |      10.0142 |          0.1000 |
|       5 |        2155 |       05:56:41 |         4.20 |         4.36 |       8.8254 |       9.4867 |          0.1000 |
|       5 |        2160 |       05:57:34 |         4.27 |         4.27 |       9.1076 |       9.0971 |          0.1000 |
|       5 |        2165 |       05:58:26 |         4.34 |         4.35 |       9.4041 |       9.4608 |          0.1000 |
|       5 |        2170 |       05:59:17 |         4.42 |         4.29 |       9.7519 |       9.2141 |          0.1000 |
|       5 |        2175 |       06:00:09 |         4.17 |         4.34 |       8.6990 |       9.4363 |          0.1000 |
|       5 |        2180 |       06:00:59 |         4.28 |         4.25 |       9.1715 |       9.0243 |          0.1000 |
|       5 |        2185 |       06:01:51 |         4.17 |         4.38 |       8.6747 |       9.5811 |          0.1000 |
|       5 |        2190 |       06:02:43 |         4.28 |         4.29 |       9.1677 |       9.1925 |          0.1000 |
|       5 |        2195 |       06:03:36 |         4.17 |         4.31 |       8.6913 |       9.2666 |          0.1000 |
|       5 |        2200 |       06:04:28 |         4.46 |         4.28 |       9.9544 |       9.1494 |          0.1000 |
|       5 |        2205 |       06:05:21 |         4.36 |         4.26 |       9.4838 |       9.0720 |          0.1000 |
|       5 |        2210 |       06:06:13 |         4.19 |         4.20 |       8.7814 |       8.8189 |          0.1000 |
|       5 |        2215 |       06:07:07 |         4.30 |         4.38 |       9.2323 |       9.5998 |          0.1000 |
|       5 |        2220 |       06:08:01 |         4.30 |         4.28 |       9.2389 |       9.1412 |          0.1000 |
|       5 |        2225 |       06:08:54 |         4.34 |         4.31 |       9.4135 |       9.2706 |          0.1000 |
|       5 |        2230 |       06:09:46 |         4.29 |         4.31 |       9.1880 |       9.2732 |          0.1000 |
|       5 |        2235 |       06:10:37 |         4.42 |         4.18 |       9.7568 |       8.7534 |          0.1000 |
|       5 |        2240 |       06:11:30 |         4.35 |         4.18 |       9.4675 |       8.7200 |          0.1000 |
|       5 |        2245 |       06:12:23 |         4.21 |         4.32 |       8.8788 |       9.3478 |          0.1000 |
|       5 |        2250 |       06:13:17 |         4.22 |         4.25 |       8.8905 |       9.0180 |          0.1000 |
|       5 |        2255 |       06:14:11 |         4.11 |         4.30 |       8.4364 |       9.2547 |          0.1000 |
|       5 |        2260 |       06:15:04 |         4.15 |         4.29 |       8.6184 |       9.1875 |          0.1000 |
|       5 |        2265 |       06:15:58 |         4.21 |         4.26 |       8.8828 |       9.0593 |          0.1000 |
|       5 |        2270 |       06:16:50 |         4.23 |         4.26 |       8.9615 |       9.0770 |          0.1000 |
|       5 |        2275 |       06:17:42 |         4.34 |         4.20 |       9.4220 |       8.8027 |          0.1000 |
|       5 |        2280 |       06:18:35 |         4.28 |         4.16 |       9.1588 |       8.6615 |          0.1000 |
|       5 |        2285 |       06:19:27 |         4.09 |         4.30 |       8.3516 |       9.2658 |          0.1000 |
|       5 |        2290 |       06:20:21 |         4.36 |         4.25 |       9.4856 |       9.0171 |          0.1000 |
|       5 |        2295 |       06:21:15 |         4.22 |         4.24 |       8.8917 |       8.9785 |          0.1000 |
|       5 |        2300 |       06:22:08 |         4.39 |         4.20 |       9.6360 |       8.8324 |          0.1000 |
|       5 |        2305 |       06:23:01 |         4.26 |         4.26 |       9.0531 |       9.0559 |          0.1000 |
|       5 |        2310 |       06:23:54 |         4.29 |         4.22 |       9.2137 |       8.8831 |          0.1000 |
|       5 |        2315 |       06:24:48 |         4.19 |         4.23 |       8.7632 |       8.9457 |          0.1000 |
|       5 |        2320 |       06:25:40 |         4.23 |         4.23 |       8.9631 |       8.9282 |          0.1000 |
|       5 |        2325 |       06:26:33 |         4.20 |         4.22 |       8.8406 |       8.8851 |          0.1000 |
|       5 |        2330 |       06:27:27 |         4.35 |         4.18 |       9.4409 |       8.7542 |          0.1000 |
|       5 |        2335 |       06:28:21 |         4.12 |         4.22 |       8.4902 |       8.9039 |          0.1000 |
|       5 |        2340 |       06:29:15 |         4.13 |         4.17 |       8.5109 |       8.6917 |          0.1000 |
|       5 |        2345 |       06:30:07 |         4.38 |         4.24 |       9.5864 |       8.9911 |          0.1000 |
|       5 |        2350 |       06:31:01 |         4.37 |         4.22 |       9.5636 |       8.8837 |          0.1000 |
|       5 |        2355 |       06:31:54 |         4.20 |         4.20 |       8.8054 |       8.8107 |          0.1000 |
|       5 |        2360 |       06:32:47 |         4.16 |         4.17 |       8.6530 |       8.6866 |          0.1000 |
|       5 |        2365 |       06:33:40 |         4.26 |         4.22 |       9.0874 |       8.9079 |          0.1000 |
|       5 |        2370 |       06:34:33 |         4.12 |         4.19 |       8.4698 |       8.7987 |          0.1000 |
|       5 |        2375 |       06:35:26 |         4.23 |         4.17 |       8.9403 |       8.6865 |          0.1000 |
|       5 |        2380 |       06:36:19 |         4.18 |         4.13 |       8.7429 |       8.5208 |          0.1000 |
|       5 |        2385 |       06:37:13 |         4.24 |         4.25 |       8.9714 |       9.0230 |          0.1000 |
|       5 |        2390 |       06:38:07 |         4.22 |         4.21 |       8.9074 |       8.8481 |          0.1000 |
|       5 |        2395 |       06:39:00 |         4.18 |         4.16 |       8.7219 |       8.6556 |          0.1000 |
|       5 |        2400 |       06:39:53 |         4.23 |         4.14 |       8.9342 |       8.5840 |          0.1000 |
|       5 |        2405 |       06:40:47 |         4.17 |         4.19 |       8.6915 |       8.7792 |          0.1000 |
|       5 |        2410 |       06:41:40 |         4.25 |         4.18 |       9.0428 |       8.7446 |          0.1000 |
|       5 |        2415 |       06:42:32 |         4.27 |         4.15 |       9.1187 |       8.6098 |          0.1000 |
|       5 |        2420 |       06:43:25 |         4.07 |         4.11 |       8.3007 |       8.4370 |          0.1000 |
|       5 |        2425 |       06:44:18 |         4.09 |         4.22 |       8.3666 |       8.9157 |          0.1000 |
|       5 |        2430 |       06:45:12 |         4.23 |         4.17 |       8.9325 |       8.7027 |          0.1000 |
|       5 |        2435 |       06:46:06 |         4.28 |         4.14 |       9.1445 |       8.5733 |          0.1000 |
|       5 |        2440 |       06:46:59 |         4.10 |         4.12 |       8.3894 |       8.4957 |          0.1000 |
|       5 |        2445 |       06:47:52 |         4.25 |         4.17 |       9.0521 |       8.6960 |          0.1000 |
|       5 |        2450 |       06:48:46 |         4.07 |         4.15 |       8.2931 |       8.5936 |          0.1000 |
|       5 |        2455 |       06:49:39 |         4.24 |         4.11 |       9.0009 |       8.4494 |          0.1000 |
|       5 |        2460 |       06:50:31 |         4.23 |         4.08 |       8.9588 |       8.3354 |          0.1000 |
|       6 |        2465 |       06:51:23 |         4.11 |         4.18 |       8.4464 |       8.7389 |          0.1000 |
|       6 |        2470 |       06:52:14 |         4.19 |         4.12 |       8.7834 |       8.5027 |          0.1000 |
|       6 |        2475 |       06:53:06 |         4.15 |         4.14 |       8.6018 |       8.5574 |          0.1000 |
|       6 |        2480 |       06:53:58 |         4.06 |         4.09 |       8.2219 |       8.3470 |          0.1000 |
|       6 |        2485 |       06:54:51 |         4.11 |         4.19 |       8.4510 |       8.7718 |          0.1000 |
|       6 |        2490 |       06:55:44 |         4.24 |         4.16 |       9.0066 |       8.6674 |          0.1000 |
|       6 |        2495 |       06:56:36 |         4.09 |         4.09 |       8.3506 |       8.3801 |          0.1000 |
|       6 |        2500 |       06:57:28 |         4.03 |         4.07 |       8.1127 |       8.2766 |          0.1000 |
|       6 |        2505 |       06:58:20 |         4.06 |         4.15 |       8.2583 |       8.6128 |          0.1000 |
|       6 |        2510 |       06:59:11 |         4.09 |         4.09 |       8.3831 |       8.3524 |          0.1000 |
|       6 |        2515 |       07:00:04 |         4.09 |         4.15 |       8.3655 |       8.6037 |          0.1000 |
|       6 |        2520 |       07:00:56 |         4.07 |         4.11 |       8.2668 |       8.4365 |          0.1000 |
|       6 |        2525 |       07:01:48 |         4.09 |         4.09 |       8.3549 |       8.3803 |          0.1000 |
|       6 |        2530 |       07:02:42 |         4.16 |         4.07 |       8.6566 |       8.2776 |          0.1000 |
|       6 |        2535 |       07:03:34 |         4.00 |         4.12 |       8.0168 |       8.4752 |          0.1000 |
|       6 |        2540 |       07:04:25 |         4.12 |         4.06 |       8.4850 |       8.2550 |          0.1000 |
|       6 |        2545 |       07:05:18 |         4.13 |         4.15 |       8.5149 |       8.6077 |          0.1000 |
|       6 |        2550 |       07:06:11 |         4.13 |         4.11 |       8.5125 |       8.4524 |          0.1000 |
|       6 |        2555 |       07:07:02 |         4.16 |         4.08 |       8.6490 |       8.3267 |          0.1000 |
|       6 |        2560 |       07:07:54 |         4.11 |         4.10 |       8.4414 |       8.3851 |          0.1000 |
|       6 |        2565 |       07:08:47 |         4.12 |         4.04 |       8.4800 |       8.1756 |          0.1000 |
|       6 |        2570 |       07:09:40 |         4.04 |         4.00 |       8.1752 |       7.9984 |          0.1000 |
|       6 |        2575 |       07:10:32 |         4.04 |         4.18 |       8.1466 |       8.7431 |          0.1000 |
|       6 |        2580 |       07:11:25 |         4.14 |         4.11 |       8.5837 |       8.4593 |          0.1000 |
|       6 |        2585 |       07:12:17 |         4.13 |         4.05 |       8.5180 |       8.2076 |          0.1000 |
|       6 |        2590 |       07:13:10 |         3.99 |         4.03 |       7.9582 |       8.1384 |          0.1000 |
|       6 |        2595 |       07:14:03 |         4.10 |         4.09 |       8.4094 |       8.3745 |          0.1000 |
|       6 |        2600 |       07:14:55 |         4.16 |         4.03 |       8.6558 |       8.1269 |          0.1000 |
|       6 |        2605 |       07:15:47 |         4.10 |         4.12 |       8.3920 |       8.4805 |          0.1000 |
|       6 |        2610 |       07:16:40 |         4.00 |         4.06 |       8.0004 |       8.2455 |          0.1000 |
|       6 |        2615 |       07:17:32 |         4.23 |         4.10 |       8.9558 |       8.4021 |          0.1000 |
|       6 |        2620 |       07:18:24 |         4.13 |         4.07 |       8.5465 |       8.2705 |          0.1000 |
|       6 |        2625 |       07:19:17 |         4.00 |         4.05 |       8.0131 |       8.1887 |          0.1000 |
|       6 |        2630 |       07:20:10 |         4.00 |         4.02 |       7.9955 |       8.0777 |          0.1000 |
|       6 |        2635 |       07:21:03 |         3.94 |         4.07 |       7.7510 |       8.2862 |          0.1000 |
|       6 |        2640 |       07:21:56 |         4.01 |         4.04 |       8.0504 |       8.1501 |          0.1000 |
|       6 |        2645 |       07:22:50 |         4.06 |         4.02 |       8.2555 |       8.0906 |          0.1000 |
|       6 |        2650 |       07:23:42 |         4.07 |         3.97 |       8.2903 |       7.8811 |          0.1000 |
|       6 |        2655 |       07:24:34 |         3.96 |         4.11 |       7.8499 |       8.4351 |          0.1000 |
|       6 |        2660 |       07:25:24 |         4.10 |         4.01 |       8.4104 |       8.0492 |          0.1000 |
|       6 |        2665 |       07:26:15 |         3.90 |         4.09 |       7.5943 |       8.3808 |          0.1000 |
|       6 |        2670 |       07:27:05 |         4.10 |         4.06 |       8.4019 |       8.2551 |          0.1000 |
|       6 |        2675 |       07:27:55 |         4.04 |         4.02 |       8.1697 |       8.0634 |          0.1000 |
|       6 |        2680 |       07:28:45 |         4.18 |         3.99 |       8.7452 |       7.9532 |          0.1000 |
|       6 |        2685 |       07:29:35 |         3.93 |         4.06 |       7.7188 |       8.2235 |          0.1000 |
|       6 |        2690 |       07:30:26 |         4.19 |         4.01 |       8.7693 |       8.0526 |          0.1000 |
|       6 |        2695 |       07:31:15 |         4.11 |         4.03 |       8.4547 |       8.1274 |          0.1000 |
|       6 |        2700 |       07:32:05 |         4.17 |         3.98 |       8.6833 |       7.9299 |          0.1000 |
|       6 |        2705 |       07:32:55 |         4.04 |         4.06 |       8.1523 |       8.2331 |          0.1000 |
|       6 |        2710 |       07:33:44 |         4.08 |         4.02 |       8.3111 |       8.0994 |          0.1000 |
|       6 |        2715 |       07:34:34 |         4.06 |         3.98 |       8.2369 |       7.9053 |          0.1000 |
|       6 |        2720 |       07:35:24 |         4.00 |         3.93 |       8.0123 |       7.7407 |          0.1000 |
|       6 |        2725 |       07:36:14 |         3.93 |         4.10 |       7.7122 |       8.4081 |          0.1000 |
|       6 |        2730 |       07:37:04 |         4.11 |         4.05 |       8.4282 |       8.1876 |          0.1000 |
|       6 |        2735 |       07:37:54 |         3.85 |         3.98 |       7.4127 |       7.9318 |          0.1000 |
|       6 |        2740 |       07:38:45 |         4.03 |         3.97 |       8.1251 |       7.8899 |          0.1000 |
|       6 |        2745 |       07:39:35 |         3.98 |         4.01 |       7.9059 |       8.0439 |          0.1000 |
|       6 |        2750 |       07:40:25 |         4.05 |         3.98 |       8.1874 |       7.9228 |          0.1000 |
|       6 |        2755 |       07:41:15 |         3.95 |         3.97 |       7.8089 |       7.8899 |          0.1000 |
|       6 |        2760 |       07:42:05 |         3.91 |         3.95 |       7.6266 |       7.7894 |          0.1000 |
|       6 |        2765 |       07:42:55 |         3.99 |         4.00 |       7.9612 |       8.0025 |          0.1000 |
|       6 |        2770 |       07:43:45 |         4.00 |         3.97 |       8.0061 |       7.8646 |          0.1000 |
|       6 |        2775 |       07:44:34 |         3.99 |         4.01 |       7.9470 |       8.0360 |          0.1000 |
|       6 |        2780 |       07:45:24 |         3.98 |         3.97 |       7.9155 |       7.8694 |          0.1000 |
|       6 |        2785 |       07:46:14 |         4.02 |         3.98 |       8.0967 |       7.9133 |          0.1000 |
|       6 |        2790 |       07:47:04 |         4.04 |         3.93 |       8.1479 |       7.7243 |          0.1000 |
|       6 |        2795 |       07:47:55 |         3.86 |         4.03 |       7.4629 |       8.1215 |          0.1000 |
|       6 |        2800 |       07:48:45 |         4.05 |         3.99 |       8.1894 |       7.9479 |          0.1000 |
|       6 |        2805 |       07:49:35 |         4.00 |         3.96 |       8.0040 |       7.8535 |          0.1000 |
|       6 |        2810 |       07:50:25 |         3.98 |         3.94 |       7.9054 |       7.7476 |          0.1000 |
|       6 |        2815 |       07:51:15 |         3.92 |         3.98 |       7.6801 |       7.9020 |          0.1000 |
|       6 |        2820 |       07:52:05 |         4.04 |         3.93 |       8.1575 |       7.7063 |          0.1000 |
|       6 |        2825 |       07:52:55 |         3.95 |         4.02 |       7.8024 |       8.0761 |          0.1000 |
|       6 |        2830 |       07:53:45 |         3.98 |         3.98 |       7.9182 |       7.9119 |          0.1000 |
|       6 |        2835 |       07:54:35 |         3.97 |         3.93 |       7.8812 |       7.7029 |          0.1000 |
|       6 |        2840 |       07:55:26 |         3.92 |         3.89 |       7.6952 |       7.5757 |          0.1000 |
|       6 |        2845 |       07:56:16 |         3.89 |         3.99 |       7.5615 |       7.9694 |          0.1000 |
|       6 |        2850 |       07:57:06 |         4.02 |         3.93 |       8.0898 |       7.7258 |          0.1000 |
|       6 |        2855 |       07:57:58 |         3.99 |         3.97 |       7.9712 |       7.8843 |          0.1000 |
|       6 |        2860 |       07:58:49 |         4.05 |         3.93 |       8.2173 |       7.7073 |          0.1000 |
|       6 |        2865 |       07:59:39 |         3.86 |         3.96 |       7.4640 |       7.8480 |          0.1000 |
|       6 |        2870 |       08:00:30 |         3.96 |         3.95 |       7.8235 |       7.7842 |          0.1000 |
|       6 |        2875 |       08:01:21 |         4.04 |         3.95 |       8.1619 |       7.7929 |          0.1000 |
|       6 |        2880 |       08:02:11 |         3.88 |         3.93 |       7.5173 |       7.7286 |          0.1000 |
|       6 |        2885 |       08:03:01 |         3.99 |         3.92 |       7.9774 |       7.6642 |          0.1000 |
|       6 |        2890 |       08:03:51 |         3.88 |         3.87 |       7.5207 |       7.4694 |          0.1000 |
|       6 |        2895 |       08:04:42 |         3.77 |         4.00 |       7.0980 |       7.9897 |          0.1000 |
|       6 |        2900 |       08:05:32 |         4.10 |         3.91 |       8.4159 |       7.6572 |          0.1000 |
|       6 |        2905 |       08:06:24 |         3.87 |         3.94 |       7.4899 |       7.7472 |          0.1000 |
|       6 |        2910 |       08:07:14 |         3.97 |         3.91 |       7.8766 |       7.6582 |          0.1000 |
|       6 |        2915 |       08:08:04 |         3.86 |         3.93 |       7.4489 |       7.7249 |          0.1000 |
|       6 |        2920 |       08:08:54 |         3.96 |         3.88 |       7.8556 |       7.5373 |          0.1000 |
|       6 |        2925 |       08:09:45 |         3.89 |         3.94 |       7.5744 |       7.7734 |          0.1000 |
|       6 |        2930 |       08:10:35 |         3.88 |         3.89 |       7.5210 |       7.5831 |          0.1000 |
|       6 |        2935 |       08:11:25 |         4.10 |         3.91 |       8.4055 |       7.6476 |          0.1000 |
|       6 |        2940 |       08:12:16 |         3.88 |         3.86 |       7.5165 |       7.4478 |          0.1000 |
|       6 |        2945 |       08:13:06 |         3.98 |         3.96 |       7.9267 |       7.8378 |          0.1000 |
|       6 |        2950 |       08:13:57 |         3.87 |         3.92 |       7.4948 |       7.6656 |          0.1000 |
|       7 |        2955 |       08:14:46 |         3.80 |         3.88 |       7.2183 |       7.5388 |          0.1000 |
|       7 |        2960 |       08:15:35 |         3.82 |         3.85 |       7.3138 |       7.4236 |          0.1000 |
|       7 |        2965 |       08:16:24 |         3.91 |         3.93 |       7.6403 |       7.7236 |          0.1000 |
|       7 |        2970 |       08:17:13 |         3.79 |         3.88 |       7.1857 |       7.5203 |          0.1000 |
|       7 |        2975 |       08:18:03 |         3.89 |         3.90 |       7.5595 |       7.5887 |          0.1000 |
|       7 |        2980 |       08:18:53 |         3.88 |         3.84 |       7.5295 |       7.3628 |          0.1000 |
|       7 |        2985 |       08:19:42 |         3.80 |         3.94 |       7.2305 |       7.7716 |          0.1000 |
|       7 |        2990 |       08:20:32 |         3.96 |         3.89 |       7.8518 |       7.5817 |          0.1000 |
|       7 |        2995 |       08:21:21 |         3.93 |         3.88 |       7.7163 |       7.5121 |          0.1000 |
|       7 |        3000 |       08:22:11 |         3.88 |         3.84 |       7.5297 |       7.3560 |          0.1000 |
|       7 |        3005 |       08:23:00 |         3.88 |         3.93 |       7.5157 |       7.7049 |          0.1000 |
|       7 |        3010 |       08:23:50 |         3.87 |         3.88 |       7.4747 |       7.5226 |          0.1000 |
|       7 |        3015 |       08:24:41 |         3.97 |         3.85 |       7.8622 |       7.3986 |          0.1000 |
|       7 |        3020 |       08:25:30 |         3.90 |         3.80 |       7.6111 |       7.2195 |          0.1000 |
|       7 |        3025 |       08:26:19 |         3.97 |         3.95 |       7.8641 |       7.7935 |          0.1000 |
|       7 |        3030 |       08:27:09 |         3.98 |         3.91 |       7.9359 |       7.6427 |          0.1000 |
|       7 |        3035 |       08:27:59 |         4.01 |         3.81 |       8.0378 |       7.2605 |          0.1000 |
|       7 |        3040 |       08:28:49 |         3.83 |         3.78 |       7.3466 |       7.1278 |          0.1000 |
|       7 |        3045 |       08:29:38 |         3.81 |         3.91 |       7.2455 |       7.6627 |          0.1000 |
|       7 |        3050 |       08:30:28 |         4.02 |         3.84 |       8.0698 |       7.3775 |          0.1000 |
|       7 |        3055 |       08:31:18 |         3.90 |         3.88 |       7.6045 |       7.5106 |          0.1000 |
|       7 |        3060 |       08:32:08 |         3.93 |         3.83 |       7.7239 |       7.3450 |          0.1000 |
|       7 |        3065 |       08:32:57 |         3.88 |         3.85 |       7.5216 |       7.4197 |          0.1000 |
|       7 |        3070 |       08:33:47 |         3.78 |         3.81 |       7.1386 |       7.2599 |          0.1000 |
|       7 |        3075 |       08:34:36 |         3.88 |         3.87 |       7.5225 |       7.4923 |          0.1000 |
|       7 |        3080 |       08:35:27 |         3.97 |         3.82 |       7.8864 |       7.2989 |          0.1000 |
|       7 |        3085 |       08:36:16 |         3.82 |         3.86 |       7.2829 |       7.4426 |          0.1000 |
|       7 |        3090 |       08:37:06 |         3.96 |         3.83 |       7.8590 |       7.3279 |          0.1000 |
|       7 |        3095 |       08:37:56 |         3.78 |         3.83 |       7.1346 |       7.3524 |          0.1000 |
|       7 |        3100 |       08:38:46 |         3.80 |         3.78 |       7.2223 |       7.1630 |          0.1000 |
|       7 |        3105 |       08:39:36 |         3.74 |         3.87 |       6.9835 |       7.4906 |          0.1000 |
|       7 |        3110 |       08:40:26 |         3.79 |         3.81 |       7.1975 |       7.2646 |          0.1000 |
|       7 |        3115 |       08:41:15 |         3.77 |         3.86 |       7.0979 |       7.4597 |          0.1000 |
|       7 |        3120 |       08:42:05 |         3.85 |         3.82 |       7.4266 |       7.3016 |          0.1000 |
|       7 |        3125 |       08:42:55 |         3.96 |         3.82 |       7.8429 |       7.2904 |          0.1000 |
|       7 |        3130 |       08:43:44 |         3.78 |         3.78 |       7.1628 |       7.1436 |          0.1000 |
|       7 |        3135 |       08:44:34 |         3.73 |         3.86 |       6.9634 |       7.4308 |          0.1000 |
|       7 |        3140 |       08:45:24 |         3.82 |         3.80 |       7.3085 |       7.2086 |          0.1000 |
|       7 |        3145 |       08:46:14 |         3.71 |         3.84 |       6.8879 |       7.3642 |          0.1000 |
|       7 |        3150 |       08:47:03 |         3.79 |         3.79 |       7.1686 |       7.1950 |          0.1000 |
|       7 |        3155 |       08:47:54 |         3.77 |         3.83 |       7.1132 |       7.3359 |          0.1000 |
|       7 |        3160 |       08:48:43 |         3.90 |         3.78 |       7.6183 |       7.1256 |          0.1000 |
|       7 |        3165 |       08:49:33 |         3.77 |         3.84 |       7.1017 |       7.3833 |          0.1000 |
|       7 |        3170 |       08:50:23 |         3.83 |         3.80 |       7.3419 |       7.2063 |          0.1000 |
|       7 |        3175 |       08:51:13 |         3.84 |         3.81 |       7.3661 |       7.2730 |          0.1000 |
|       7 |        3180 |       08:52:03 |         3.81 |         3.78 |       7.2658 |       7.1304 |          0.1000 |
|       7 |        3185 |       08:52:52 |         3.80 |         3.80 |       7.2120 |       7.2248 |          0.1000 |
|       7 |        3190 |       08:53:43 |         3.82 |         3.75 |       7.2894 |       7.0127 |          0.1000 |
|       7 |        3195 |       08:54:32 |         3.72 |         3.84 |       6.9095 |       7.3912 |          0.1000 |
|       7 |        3200 |       08:55:22 |         3.86 |         3.80 |       7.4363 |       7.2170 |          0.1000 |
|       7 |        3205 |       08:56:12 |         3.89 |         3.80 |       7.5632 |       7.2094 |          0.1000 |
|       7 |        3210 |       08:57:01 |         3.82 |         3.77 |       7.3024 |       7.1198 |          0.1000 |
|       7 |        3215 |       08:57:51 |         3.85 |         3.78 |       7.4301 |       7.1531 |          0.1000 |
|       7 |        3220 |       08:58:41 |         3.69 |         3.74 |       6.8011 |       6.9956 |          0.1000 |
|       7 |        3225 |       08:59:31 |         3.79 |         3.81 |       7.1721 |       7.2647 |          0.1000 |
|       7 |        3230 |       09:00:22 |         3.76 |         3.75 |       7.0808 |       7.0298 |          0.1000 |
|       7 |        3235 |       09:01:12 |         3.69 |         3.80 |       6.7963 |       7.2369 |          0.1000 |
|       7 |        3240 |       09:02:02 |         3.81 |         3.75 |       7.2410 |       7.0215 |          0.1000 |
|       7 |        3245 |       09:02:51 |         3.73 |         3.80 |       6.9508 |       7.2336 |          0.1000 |
|       7 |        3250 |       09:03:42 |         3.89 |         3.76 |       7.5650 |       7.0707 |          0.1000 |
|       7 |        3255 |       09:04:31 |         3.81 |         3.78 |       7.2391 |       7.1623 |          0.1000 |
|       7 |        3260 |       09:05:22 |         3.85 |         3.75 |       7.4227 |       7.0248 |          0.1000 |
|       7 |        3265 |       09:06:12 |         3.74 |         3.78 |       7.0042 |       7.1526 |          0.1000 |
|       7 |        3270 |       09:07:03 |         3.77 |         3.74 |       7.1035 |       6.9921 |          0.1000 |
|       7 |        3275 |       09:07:54 |         3.77 |         3.79 |       7.1252 |       7.1641 |          0.1000 |
|       7 |        3280 |       09:08:43 |         3.77 |         3.74 |       7.1139 |       6.9871 |          0.1000 |
|       7 |        3285 |       09:09:34 |         3.67 |         3.77 |       6.7273 |       7.1224 |          0.1000 |
